courseno,title_long_en,degree_level,pre_en,year_end,open_status
005374,Archaeological History of the Neighbouring Countries 2,U,005373,2599.0,1
154494,The Preparation of the Urban General Plan,U,154388,2599.0,1
154495,The Preparation of the Urban Specific Plan,U,154388,2599.0,1
005474,Thai Archaeology 2,U,005473,2599.0,1
155102,nan,U,156101,2599.0,1
156211,nan,U,156111,2599.0,1
156321,nan,U,156212,2599.0,1
156322,nan,U,156211,2599.0,1
006215,Clothing Construction 2,U,006115,2599.0,1
156328,nan,U,155102,2599.0,1
156329,nan,U,155102,2599.0,1
156425,nan,U,155102,2599.0,1
156426,nan,U,155102,2599.0,1
158301,nan,U,208271,2599.0,1
158302,Human Resource Management,U,158101,2599.0,1
158303,Organization & Management,U,158101,2599.0,1
158304,Public Policy and Development,U,158101,2599.0,1
158305,Administrative Planning,U,158101,2599.0,1
158306,Financial and Supply Management,U,751101,2599.0,1
158307,nan,U,158101,2599.0,1
158308,nan,U,158101,2599.0,1
158311,nan,U,158101,2599.0,1
158323,nan,U,158101,2599.0,1
158324,nan,U,158101,2599.0,1
158331,nan,U,158101,2599.0,1
158342,nan,U,158341,2599.0,1
158343,Non Profit Organization and Management,U,158101,2599.0,1
158373,nan,U,158341,2599.0,1
158400,nan,U,158301,2599.0,1
158403,Project Management,U,158305,2599.0,1
158421,Local Government Finance,U,158101,2599.0,1
158423,Human Resource Information Systems,U,158101,2599.0,1
158424,nan,U,158101,2599.0,1
158426,Manpower Planning,U,158101,2599.0,1
158427,Wage and Salary Administration,U,158302,2599.0,1
158431,Governmental Budgeting,U,158101,2599.0,1
158432,Project Evaluation,U,158403,2599.0,1
158433,nan,U,158371,2599.0,1
158441,Techniques of Administrative Improvement,U,158303,2599.0,1
158474,nan,U,158341,2599.0,1
158487,Seminar on Human Resource Management,U,158302,2599.0,1
158488,Seminar in Public Policy in Thailand,U,158304,2599.0,1
159201,Concept Constructions in Sociology and Anthropology,U,159101,2599.0,1
159231,Social and Cultural Change,U,159101,2599.0,1
159301,History of Sociological and Anthropological Thoughts,U,159101,2599.0,1
159321,Gender in Southeast Asia,U,159101,2599.0,1
159332,Rural Society in the Modern World,U,159101,2599.0,1
159341,Children and Society,U,159101,2599.0,1
006344,Group for Community Development,U,006143,2599.0,1
159401,Contemporary Sociological and Anthropological Theories,U,159101,2599.0,1
159431,Globalization,U,159101,2599.0,1
159432,Marginalization,U,159101,2599.0,1
159451,"Society and Culture of India, China and Japan",U,159101,2599.0,1
006349,Community Participation Process in Development Projects,U,006103,2599.0,1
006403,Problems in Home Management and Family Resources,U,006206,2599.0,1
160241,Social Problems,U,159101,2599.0,1
160242,Criminology,U,159101,2599.0,1
160331,Population Dynamics,U,159101,2599.0,1
160341,Health and Medicine in Modern Society,U,159101,2599.0,1
160415,Work in Modern Societies,U,159101,2599.0,1
160481,Sociological Field Work,U,159364,2599.0,1
006413,Decorative Fabrics and Advanced Textile Design,U,006313,2599.0,1
161320,Prehistory in Asia and Southeast Asia,U,161221,2599.0,1
161351,Prehistory in Asia and Southeast Asia,U,161212,2599.0,1
164341,Children and Society,U,159101,2599.0,1
164441,Human Security,U,159101,2599.0,1
165211,Introduction to Community Development,U,159101,2599.0,1
165311,Strategies for Social Organization and Network Development,U,159101,2599.0,1
165411,Social Structure and Development Process,U,159101,2599.0,1
168221,Gender Equality and Work in Globalization,U,168101,2599.0,1
168222,Women and Culture,U,168101,2599.0,1
168231,Gender and Language,U,168101,2599.0,1
168241,WOMEN AND JUSTICE PROCESS,U,168101,2599.0,1
175341,Dynamics of Southeast Asian Politics and Economy,U,152211,2599.0,1
175409,Seminar in Asean Studies,U,175301,2599.0,1
175499,Independent Study in Asean Studies,U,175301,2599.0,1
177282,Criminal Law 2,U,177181,2599.0,1
008202,Service Quality,U,008220,2599.0,1
177335,Constitution of the Courts of Justice,U,177103,2599.0,1
177392,Criminal Procedural Law 2,U,177391,2599.0,1
177407,Reading and Writing International Legal Terms,U,177103,2599.0,1
177408,Listening and Speaking International Legal Terms,U,177407,2599.0,1
008214,Ecotourism,U,008213,2599.0,1
008215,Pop-Culture Tourism,U,008213,2599.0,1
177443,Law on Administrative Procedures,U,177341,2599.0,1
008216,Creative Tourism,U,008213,2599.0,1
177453,Analysis of Land Management Laws,U,177351,2599.0,1
008217,Interpretation of Tourist Attraction,U,008213,2599.0,1
177494,Criminal Investigation and Forensic Science,U,177393,2599.0,1
177495,Criminal Procedural Law in the Part of Criminal Trial,U,177393,2599.0,1
008218,Community-Based Tourism Management,U,008213,2599.0,1
008223,Hotel Environment and Facility Planning,U,008220,2599.0,1
008224,Hotel Club and Fitness Management,U,008220,2599.0,1
202112,Biology 2,U,202111,2599.0,1
202182,Comparative Zoology 2,U,202181,2599.0,1
202261,Plant Diversity,U,202112,2599.0,1
008231,Tourist Area Development,U,008100,2599.0,1
202351,Comparative Developmental Anatomy,U,215201,2599.0,1
202364,Lichenology,U,202261,2599.0,1
008232,Tourism Resources and Thai Heritage,U,008230,2599.0,1
008233,Historical Cultural and Natural Tourist Attractions,U,008232,2599.0,1
202483,Basic Technology in Plant Tissue Culture,U,202342,2599.0,1
008311,Principles of Tour Guide,U,008232,2599.0,1
008314,Personnel Management in Tourism and Hotel Industry,U,008220,2599.0,1
008315,Cultural Tourism,U,008213,2599.0,1
008316,Tourism Development Planning,U,008213,2599.0,1
203102,General Chemistry 2,U,203101,2599.0,1
008317,Tour Management,U,008213,2599.0,1
008318,"Meeting Incentive, Convention and Exhibition Business",U,008317,2599.0,1
203152,Organic Chemistry for the Health Sciences,U,203151,2599.0,1
203156,Organic Chemistry for the Health Science,U,203155,2599.0,1
008320,Accommodation Management,U,008220,2599.0,1
001104,Foundation English 2,U,001103,2599.0,1
008322,International Hotel Chain Management,U,008220,2599.0,1
008323,Front Office Management,U,008220,2599.0,1
203312,Inorganic Chemistry 2,U,203311,2599.0,1
008324,Housekeeping Management,U,008220,2599.0,1
008325,Food and Beverage Service,U,008220,2599.0,1
008326,Beverage and Bar Management,U,008325,2599.0,1
203425,Introductory Computational Chemistry,U,203113,2599.0,1
008327,Event Planning and Catering Services in Hotel Industry,U,008325,2599.0,1
204112,Structered Programming,U,204111,2599.0,1
008413,Tourism Impact and Management,U,008213,2599.0,1
204222,Fundamentals of Database Systems,U,204112,2599.0,1
008417,Airline Business and Ticketing Reservation,U,008317,2599.0,1
008421,Food and Beverage Cost Control in Hotel,U,008325,2599.0,1
204421,Database System 2,U,204321,2599.0,1
204431,Inter-Networking System,U,204331,2599.0,1
204434,Operating Systems,U,204433,2599.0,1
204461,Computer Graphics,U,204351,2599.0,1
008443,Tourism and Hotel Research,U,008411,2599.0,1
205244,Lithology,U,205103,2599.0,1
205453,Paleoecology,U,205252,2599.0,1
205454,Stratigraphical Paleontology,U,205356,2599.0,1
206102,Calculus for Health Sciences 2,U,206101,2599.0,1
206104,Calculus 2,U,206103,2599.0,1
206182,Calculus for Agriculture 2,U,206181,2599.0,1
206192,Mathematics for Social Sciences 2,U,206191,2599.0,1
206201,General Mathemetics III,U,206102,2599.0,1
206203,Calculus 3,U,206104,2599.0,1
206319,Fundamental Concepts of Geometry,U,206309,2599.0,1
206329,Fundamental Concepts of Algebra,U,206309,2599.0,1
206339,Fundamental Concepts of Real Variables,U,206309,2599.0,1
206353,Computing and Decision Making,U,206254,2599.0,1
206413,Topology for Honors Program,U,206217,2599.0,1
206422,Abstract Algebra for Honors Program,U,206217,2599.0,1
206433,Real Analysis for Honors Program,U,206217,2599.0,1
206445,Fourier and Laplace Transformation,U,206331,2599.0,1
206458,Numerical Method for Honors Program,U,206325,2599.0,1
206498,Research in Mathematic 2,U,206497,2599.0,1
207106,Physics for Engineering and Agro-Industry Students 2,U,207105,2599.0,1
207112,General Physics 2,U,207111,2599.0,1
207116,Physics Laboratory for Engineering and Agro-Industry Students 2,U,207115,2599.0,1
207118,Physics Laboratory 2,U,207117,2599.0,1
207132,Physics for Associated Medical Sciences Students 2,U,207131,2599.0,1
207166,Physics for Dental Students 2,U,207165,2599.0,1
207168,Physics for Pharmacy Students 2,U,207167,2599.0,1
207172,Physics Laboratory for Associated Medical Sciences Students 2,U,207171,2599.0,1
207176,Physics Laboratory for Dental Students 2,U,207175,2599.0,1
207178,Physics Laboratory for Pharmacy Students 2,U,207177,2599.0,1
207188,Physics 2,U,207187,2599.0,1
207198,Fundamental Physics 2,U,207187,2599.0,1
207199,Fundamental Physics 3,U,207187,2599.0,1
207204,General Physics : Light and Introduction to Modern Physics,U,207203,2599.0,1
207206,General Physics : Optics and Introduction to Modern Physics,U,207205,2599.0,1
207210,Physics for Materials Science,U,207188,2599.0,1
207214,Intermediate Physics Laboratory 2,U,207213,2599.0,1
207312,Fundamental Electronics,U,207205,2599.0,1
207313,Advanced Physics Laboratory 1,U,207213,2599.0,1
207418,Stellar Astronomy,U,207306,2599.0,1
009232,Cataloging Printed Materials,U,009231,2599.0,1
009244,Serials and Newspaper,U,009103,2599.0,1
208221,Probability and Statistics,U,206103,2599.0,1
208324,Theory of Statistical Inference and Its Application,U,208323,2599.0,1
208347,Nonparametric Statistics,U,208247,2599.0,1
208361,Research Fundamental in Statistics,U,208280,2599.0,1
009304,Electronic Publishing,U,009213,2599.0,1
208415,Analysis of Variance,U,208322,2599.0,1
208443,Demographic Analysis,U,208343,2599.0,1
009321,Knowledge Management in Information Works,U,009213,2599.0,1
009323,Web Master,U,009213,2599.0,1
209212,Constructional and Technical Ceramics,U,209211,2599.0,1
209311,Silicate Science 1,U,209211,2599.0,1
209312,Silicate Science 2,U,209311,2599.0,1
209313,Unit Operations in Ceramic Manufacturing,U,209211,2599.0,1
209314,Technical Ceramics,U,209211,2599.0,1
209316,Ceramic Testing and Data Analysis,U,209211,2599.0,1
209411,Silicate Technology,U,209312,2599.0,1
209412,Advanced Ceramics,U,209312,2599.0,1
009327,Information System Management in Information Organization,U,009213,2599.0,1
209413,Refractory,U,209211,2599.0,1
209414,Science and Technology of Cement,U,209211,2599.0,1
209415,Characteristics and Properties of Ceramics,U,209316,2599.0,1
209416,Glass and Enamel,U,209211,2599.0,1
209418,Industrial Ceramics,U,209417,2599.0,1
009328,Library Automation and Digital Library,U,009230,2599.0,1
009332,Cataloging Audio Visual Materials and Electronic Resources,U,009232,2599.0,1
210301,Advanced Properties of Matter,U,210201,2599.0,1
210303,Microstructures and Phase Transformations in Materials,U,210201,2599.0,1
210304,Mechanical and Thermal Properties of Materials,U,210201,2599.0,1
210306,Materials in Microelectronics,U,207311,2599.0,1
210307,Physics of Electromaterials,U,207303,2599.0,1
009338,Library Technical Services,U,009232,2599.0,1
210308,Glass Science,U,210201,2599.0,1
210321,Materials Processing 2,U,210221,2599.0,1
210322,Materials Characterization Techniques,U,210202,2599.0,1
210341,Surface Physics,U,207207,2599.0,1
210352,Physics of Electrical Materials,U,210351,2599.0,1
210372,Laboratory for Materials Science 2,U,210371,2599.0,1
210376,Materials Science Laboratory 4,U,210375,2599.0,1
210401,Physical Properties of Materials,U,210201,2599.0,1
210404,Applications of Electromaterials,U,210306,2599.0,1
210405,Composites,U,210307,2599.0,1
210415,Materials Characterization Techniques 2,U,210315,2599.0,1
210422,Materials Characterization Techniques,U,210202,2599.0,1
210431,Application of Nuclear Physics to Material Analysis,U,207306,2599.0,1
210473,Laboratory for Materials Science 3,U,210372,2599.0,1
009345,Information Repackaging,U,009105,2599.0,1
211302,Biochemistry 2,U,211301,2599.0,1
009354,Information Sources and Service,U,009103,2599.0,1
212315,nan,U,260211,2599.0,1
009357,Online Search Services,U,009254,2599.0,1
001296,English for Hotel and Tourism 2,U,001295,2599.0,1
009410,Programming for Information Works 1,U,009336,2599.0,1
214471,Animal Ecology,U,202371,2599.0,1
214472,Marine Ecology,U,214311,2599.0,1
009411,Programming for Information Works 2,U,009410,2599.0,1
215200,Introductory Microbiology,U,202111,2599.0,1
215207,Introductory Microbiology,U,202111,2599.0,1
009422,Library Automation Systems,U,009322,2599.0,1
215432,Molecular,U,202231,2599.0,1
215461,Determinative Bacteriology,U,215201,2599.0,1
009423,Libraries and Information Centers,U,009322,2599.0,1
001297,English for Hotel and Tourism 3,U,001296,2599.0,1
009431,Information Retrieval,U,009213,2599.0,1
218242,Gemological Instruments,U,218235,2599.0,1
009435,Index and Abstract,U,009355,2599.0,1
009436,Open Source Software for Information Management,U,009336,2599.0,1
009437,Digital Library and Software for Building Digital Library,U,009332,2599.0,1
009440,Information in Science and Technology,U,009254,2599.0,1
009441,Information in Humanities and Social Science,U,009254,2599.0,1
001298,English for Hotel and Tourism 4,U,001297,2599.0,1
251211,Strength of Materials 1,U,259107,2599.0,1
251241,Engineering Survey 1,U,206162,2599.0,1
251242,Surveying Engineering 1,U,206162,2599.0,1
251291,Mathematical Application for Civil Engineers,U,206261,2599.0,1
251292,Mathematical Application and Differential Equation for Civil Engineers,U,206261,2599.0,1
251311,Structural Materials and Testing,U,251211,2599.0,1
251312,Structural Analysis,U,251213,2599.0,1
251331,Fundamentals of Transportation Engineering,U,208263,2599.0,1
251341,Engineering Survey 2,U,251241,2599.0,1
251342,Surveying Engineering 2,U,251242,2599.0,1
251361,Hydraulics Laboratory,U,251261,2599.0,1
251384,Fundamental of Reinforced Concrete Structures for Environmental Engineers,U,251211,2599.0,1
251412,Bridge Design,U,251313,2599.0,1
251417,Building Design,U,251313,2599.0,1
251418,Prestressed Concrete Design,U,251313,2599.0,1
009469,Seminar in Information Studies,U,009363,2599.0,1
251442,Photogrammetry,U,251342,2599.0,1
251443,Introductory Geospatial Technology for Civil Engineers,U,251342,2599.0,1
251461,Hydraulic Engineering,U,251363,2599.0,1
009489,Independent Study in Information Studies,U,009363,2599.0,1
251466,Irrigation,U,251363,2599.0,1
251467,Drainage,U,251363,2599.0,1
010273,Speech Communication,U,010100,2599.0,1
010305,Art for Communication,U,109100,2599.0,1
010312,Radio Script Writing,U,010202,2599.0,1
010321,nan,U,010201,2599.0,1
010322,Television Script Writing,U,010202,2599.0,1
010331,nan,U,010201,2599.0,1
010332,Editorial & Feature Writ,U,010104,2599.0,1
252222,Electrical Machines,U,252211,2599.0,1
001312,Reading and Writing 2,U,001311,2599.0,1
010334,Advanced Reporting,U,010104,2599.0,1
252223,Electrical Machines 1,U,252211,2599.0,1
252232,Electronic Devices,U,207106,2599.0,1
010340,Comparative Pub Relations,U,010201,2599.0,1
252301,Engineering Stochastic Processes,U,206261,2599.0,1
010361,nan,U,010201,2599.0,1
252302,Orientation to Computational Intelligence,U,261281,2599.0,1
252321,Electrical Machines 2,U,252223,2599.0,1
252322,Electrical Machines Analysis,U,252222,2599.0,1
252363,Microprocessors,U,252331,2599.0,1
010407,Development Communication,U,160271,2599.0,1
252413,Digital Signal Processing,U,252317,2599.0,1
252421,Power Plant and Substation,U,252325,2599.0,1
252422,Illumination Engineering,U,252212,2599.0,1
010408,Profess Internship 2,U,010308,2599.0,1
252423,Electrical Power System Analysis,U,252325,2599.0,1
252425,DC Power Transmission,U,252325,2599.0,1
252426,Power System Stability,U,252325,2599.0,1
252428,High Voltage Engineering,U,252311,2599.0,1
252433,"Pulse, Digital and Switching Circuits",U,252333,2599.0,1
252442,Radio Systems,U,252311,2599.0,1
010418,Advanced Radio Production,U,010417,2599.0,1
252448,Satellite Communications,U,252342,2599.0,1
252460,Microprocessor Laboratory,U,252363,2599.0,1
010428,Adv Television Production,U,010427,2599.0,1
010436,Magazine Editing,U,010201,2599.0,1
010437,Fund of Newspaper Product,U,010332,2599.0,1
