courseno,title_long_en,degree_level,pre_en,year_end,open_status
101221,Art Composition,U,None,2599.0,1
101222,Principles of Art,U,None,2599.0,1
101315,Contemporary Art in Thailand,U,None,2599.0,1
101325,Aesthetics,U,None,2599.0,1
54710,Principles of Education,G,NONE,2599.0,1
104200,Composition in Thai Arts,U,None,2599.0,1
104300,Art Conservation,U,None,2599.0,1
54720,Teaching of Art,G,NONE,2599.0,1
57213,Introduction to Physical Education,U,None,2599.0,1
57215,Introduction to Recreation,U,None,2599.0,1
57273,Handball Study,U,None,2599.0,1
57280,Boxing Study,U,None,2599.0,1
57287,Track and Field Study,U,None,2599.0,1
54722,Psychology of Learning and Instruction,G,NONE,2599.0,1
57290,Tennis Study,U,None,2599.0,1
57294,Table Tennis Study,U,None,2599.0,1
57295,Sword and Pole and Thai Fencing Studies,U,None,2599.0,1
57298,Muaythai Study,U,None,2599.0,1
57300,Scientific Principles of Athletic Training,U,None,2599.0,1
57307,Physical Education for Elementary Teachers,U,None,2599.0,1
57351,Martial Arts Study,U,None,2599.0,1
57403,Instructional Design for Physical Activities,U,None,2599.0,1
57407,Physical Education Curriculum,U,None,2599.0,1
54730,Social Foundation of Education,G,NONE,2599.0,1
57411,Sport and Exercise Nutrition,U,None,2599.0,1
57419,Sport and Exercise Management,U,None,2599.0,1
57450,Sports Marketing,U,None,2599.0,1
955102,Digital Literacy,U,None,2599.0,1
955103,Programming Logical Thinking,U,None,2599.0,1
955104,Introduction to Digital Business,U,None,2599.0,1
64231,Chemistry Concepts in Basic Education Curriculum 1,U,None,2599.0,1
54731,Politics of Education,G,NONE,2599.0,1
64251,Science Concepts of Biology in Basic Education Curriculum 1,U,None,2599.0,1
54732,Economics of Education,G,NONE,2599.0,1
64291,Concepts in Mechanics for Secondary Level Teachers 1,U,None,2599.0,1
54740,Analysis of Essential Aspects in Educational Foundation,G,NONE,2599.0,1
100107,Thai Language and Culture for Teachers,U,None,2599.0,1
100108,English for Teaching Profession,U,None,2599.0,1
100213,Learning Resources and Integration of Technology with Modern Learning,U,None,2599.0,1
100214,Active Learning Management,U,None,2599.0,1
54741,Critical Theory of Education,G,NONE,2599.0,1
100215,Teaching Styles for Professional Teachers,U,None,2599.0,1
100216,Differentiated Instruction,U,None,2599.0,1
100217,Information for Learning,U,None,2599.0,1
100220,Creative Art Integration in Education,U,None,2599.0,1
571116,Health and Working in the Digital Age,U,None,2599.0,1
54750,Lit Review Ed,G,NONE,2599.0,1
571401,Learning through Activities 3,U,None,2599.0,1
571101,Learning through Activities 1,U,None,2599.0,1
571102,Learning through Activities 2,U,None,2599.0,1
571115,Spa for Health,U,None,2599.0,1
54820,Educational Theories in the Context of Language and Sociocultural Change,G,None,2599.0,1
558101,Introduction to Nursing Profession,U,None,2599.0,1
562101,Health Promotion and Disease Prevention,U,None,2599.0,1
208102,Statistical Reasoning and Thinking,U,None,2599.0,1
63101,Learning for Self-Development,U,None,2599.0,1
4101,Methodologies in Historical Research,U,None,2599.0,1
4241,History of the Eastern World,U,None,2599.0,1
4304,Academic English for Historical Studies,U,None,2599.0,1
4351,Theoretical Approaches to History,U,None,2599.0,1
4423,History of Western Ideas,U,None,2599.0,1
4451,History of Emotion,U,None,2599.0,1
4453,Intellectual History in Thai Society,U,None,2599.0,1
4454,New Trends in Historical Analysis,U,None,2599.0,1
4455,History of Psychology and Psychiatry,U,None,2599.0,1
4456,Selected Topics,U,None,2599.0,1
14211,Pali-Sanskrit in Thai,U,None,2599.0,1
1731,Communication and Language Use,G,NONE,2599.0,1
14482,Literary Works of Major Thai Writers,U,None,2599.0,1
19111,Chinese Listening-Speaking 1,U,None,2599.0,1
6103,Home and Community,U,None,2599.0,1
6143,Community Organization of Thai Society,U,None,2599.0,1
6203,Marriage and Family Relations,U,None,2599.0,1
6206,Home Management,U,None,2599.0,1
6226,Food Preparation,U,None,2599.0,1
55700,Instructional Evaluation,G,NONE,2599.0,1
6241,Community Welfare,U,None,2599.0,1
4171,A Survey of Thai History,U,None,2599.0,1
4473,History of Modern Thai Politics and Administration,U,None,2599.0,1
4303,Philosophy of History and Historiography,U,None,2599.0,1
4214,History of the Western World,U,None,2599.0,1
4421,Modern History of Latin America,U,None,2599.0,1
4430,Southeast Asia: Past to Present,U,None,2599.0,1
4432,History of States and Societies in Southeast Asia,U,None,2599.0,1
4462,A Review of Japan,U,None,2599.0,1
4282,History of Lanna and the Greater Mekong Subregion,U,None,2599.0,1
4301,Reading: Historical Sources 1,U,None,2599.0,1
4443,History of South Asia,U,None,2599.0,1
4481,Industrial Revolutions in a Comparative Perspective,U,None,2599.0,1
4465,History of Modern China,U,None,2599.0,1
4466,History of Modern Japan,U,None,2599.0,1
4470,Economic History of Thailand,U,None,2599.0,1
4474,History of the Ethnic Groups in Thailand,U,None,2599.0,1
4483,World History,U,None,2599.0,1
4390,Specific Topics in History,U,None,2599.0,1
6303,Child Care and Guidance,U,None,2599.0,1
6307,Personal and Community Hygiene,U,None,2599.0,1
6346,Population Studies and Quality of Life,U,None,2599.0,1
13104,Descriptive Statistics in Psychology,U,None,2599.0,1
356101,Animals for Recreation,U,None,2599.0,1
356102,Ornamental Aquatic Animals,U,None,2599.0,1
360108,Plant Disease and Environmental Safety,U,None,2599.0,1
351202,Introduction to Agricultural Economics and Agribusiness Management,U,None,2599.0,1
363210,Introduction to Plant Production and Soil Management,U,None,2599.0,1
400210,Introduction to Agricultural Innovations,U,None,2599.0,1
400211,Agricultural Systems and Natural Resource Management,U,None,2599.0,1
888111,Innovative Entrepreneurship Theory and Practice,U,None,2599.0,1
888121,Digital Economy,U,None,2599.0,1
888147,Innovation for Entrepreneur,U,None,2599.0,1
888148,New Venture Creation through Innovation,U,None,2599.0,1
888151,Digital Innovation and Trends,U,None,2599.0,1
888231,Ecosystem of E-Commerce in Innovative Economy,U,None,2599.0,1
888251,Digital Platforms,U,None,2599.0,1
24710,Theories of Language,G,None,2599.0,1
888232,Intellectual Property Management and Negotiation in Digital Economy,U,None,2599.0,1
1732,English for International Communication,G,NONE,2599.0,1
366702,Analysis of Agricultural Systems,G,None,2599.0,1
366703,Management of Agricultural Systems for Economic Development and Food Security,G,None,2599.0,1
366706,Advanced Research Methods in Agricultural Systems Management,G,None,2599.0,1
366731,Sustainable Agricultural Systems,G,None,2599.0,1
126101,Introduction to International Relations,U,None,2599.0,1
366732,Alternative Agricultural Systems for Sustainable Development,G,None,2599.0,1
366733,Analysis of Farm System Performance,G,None,2599.0,1
153715,Geoinformation for Disaster Risk Management,G,None,2599.0,1
155715,Analytics in Disaster Risk Management,G,None,2599.0,1
155735,Mathematical Models for Geographical Studies,G,None,2599.0,1
153712,Applied Remote Sensing in Geography,G,None,2599.0,1
153721,Advanced Geographic Information Systems,G,None,2599.0,1
153777,Geoinformatics and Health,G,None,2599.0,1
154701,Geographical Theories,G,None,2599.0,1
154743,Spatial Analysis,G,None,2599.0,1
154761,Geography of ASEAN Community,G,None,2599.0,1
154789,Selected Topic in Geography and Geoinformatics,G,None,2599.0,1
888103,Internet Programming Language,U,None,2599.0,1
155713,Disaster Concepts and Management,G,None,2599.0,1
888104,Introduction to Internet of Things,U,None,2599.0,1
888106,Communication and Networking in Online Society,U,None,2599.0,1
357210,Agricultural Insect Pests,U,None,2599.0,1
55735,Development and Applications of Theories in Educational Research,G,None,2599.0,1
352433,Media Production Technology in Agricultural Extension,U,None,2599.0,1
167703,Political and Cultural Economy,G,None,2599.0,1
167705,Seminar in Political Economy,G,None,2599.0,1
167709,Social and Cultural Diversity,G,None,2599.0,1
167710,Laws on International Commerce and Investments,G,None,2599.0,1
167711,Asean Community Law,G,None,2599.0,1
167712,Policy and Law for Business Enterprises,G,None,2599.0,1
701791,Seminar in Accounting,G,None,2599.0,1
701721,Risk Management and Internal Control,G,None,2599.0,1
701754,Sustainability Accounting,G,None,2599.0,1
701755,Skills for Professional Controller,G,None,2599.0,1
701756,Selected Topic in Accounting,G,None,2599.0,1
701757,International Accounting,G,None,2599.0,1
952703,Applications of Information and Communication Technology in Knowledge Management,G,None,2599.0,1
70727,Independent Living for Individuals with Multiple Disabilities,G,None,2599.0,1
851707,Quantitative Communication Research,G,None,2599.0,1
851708,Media Management,G,None,2599.0,1
851706,Qualitative Communication Research,G,None,2599.0,1
953771,User Experience Design,G,None,2599.0,1
952704,Knowledge Management Research Principles,G,None,2599.0,1
952764,Knowledge Management Practices in Small and Medium-sized Enterprises,G,None,2599.0,1
953791,Seminar in Software Engineering Topics,G,None,2599.0,1
118846,Arts and Design Innovation,G,None,2599.0,1
118847,Intangible Cultural Heritage and Contemporary Arts Creation,G,None,2599.0,1
566828,Philosophy in Nursing Science Development,G,None,2599.0,1
566830,Global Health and Leadership,G,None,2599.0,1
566831,Multicultural and Transcultural Nursing,G,None,2599.0,1
568718,Occupational and Environmental Health,G,None,2599.0,1
568719,Advanced Occupational Health Nursing,G,None,2599.0,1
564746,Geriatric Health Assessment,G,None,2599.0,1
564747,Primary Medical Care in the Elderly,G,None,2599.0,1
564748,Gerontological Nurse Practitioner 1,G,None,2599.0,1
564754,Concepts and Principles in Chronic Care,G,None,2599.0,1
33701,Statistical Methods in Industrial and Organizational Psychology,G,None,2599.0,1
260718,Instrumentation and Data Acquisition in Agricultural Engineering Research,G,None,2599.0,1
260772,Advanced Agricultural Engineering Laboratory,G,None,2599.0,1
251717,Innovative Materials for Construction,G,None,2599.0,1
55754,Tools and Data Collection in Research,G,None,2599.0,1
347891,Seminar in Clinical Epidemiology 3,G,None,2599.0,1
312700,Molecular Biology for Toxicology,G,None,2599.0,1
312709,Medicinal Plant Knowledge in Toxicology,G,None,2599.0,1
352832,Agricultural Extension and Rural Development Theory,G,None,2599.0,1
115711,Cultural Resource Management and Conservation,G,None,2599.0,1
115712,Cultural Landscape Management,G,None,2599.0,1
115713,Development of Art and Culture in Thailand and Neighboring Countries,G,None,2599.0,1
115716,Marketing and Art,G,None,2599.0,1
702710,Finance and Accounting for Business Analysis,G,None,2599.0,1
127711,Social Sciences Philosophy and Methodology,G,None,2599.0,1
127716,Concept and Theory of Comparative Local Government,G,None,2599.0,1
127717,Concepts and Theories of Contemporary Comparative Politics,G,None,2599.0,1
127720,Comparative Constitution,G,None,2599.0,1
127721,"The People, Civil Society and Political movements",G,None,2599.0,1
127728,Information Technology and Digital Communication for Local Government,G,None,2599.0,1
1734,Semantics and Pragmatics,G,None,2599.0,1
55797,Special Problems in Educational Evaluation and Research,G,None,2599.0,1
204712,Computer Systems and Networks,G,None,2599.0,1
204721,Data Engineering,G,None,2599.0,1
204732,Software Engineering:Theory and Application,G,None,2599.0,1
204735,Computation and Algorithms,G,None,2599.0,1
119711,Visual Arts Studio,G,None,2599.0,1
119722,History of Modern Western Art,G,None,2599.0,1
515701,Mathematics for Medical Radiation Sciences,G,None,2599.0,1
515705,"Research Methodology, Data Analysis and Research Presentation",G,None,2599.0,1
515723,Digital Radiography,G,None,2599.0,1
55891,"Seminar in Measurement, Evaluation and Research in Education",G,NONE,2599.0,1
254703,Reserch Methodology for Mechanical Engineering,G,None,2599.0,1
356210,Introduction to Animal and Aquatic Sciences,U,None,2599.0,1
56309,Principles of Vocational Education,U,NONE,2599.0,1
9105,Information and Society,U,None,2599.0,1
602122,General Food Microbiology,U,None,2599.0,1
602123,General Food Microbiology Laboratory,U,None,2599.0,1
462701,Drug and Health System Analysis,G,None,2599.0,1
462704,Research Methodology for Pharmacy Research,G,None,2599.0,1
462706,Statistics for Pharmacy Research,G,None,2599.0,1
462715,Pharmacy Organization Behavior Management,G,None,2599.0,1
462791,Seminar in Pharmacy Management 1,G,None,2599.0,1
217775,Optical Metrology,G,None,2599.0,1
217701,Mechanics for Applied Physics,G,None,2599.0,1
217703,Quantum Mechanics for Applied Physics,G,None,2599.0,1
217707,Computational Methods and Microcontroller for Physics Problems,G,None,2599.0,1
217717,Computational Methods and Microcontroller for Physics Problems Laboratory,G,None,2599.0,1
207711,Theoretical Methods in Physics,G,None,2599.0,1
207701,Theoretical Mechanics,G,None,2599.0,1
207703,Quantum Mechanics 1,G,None,2599.0,1
207705,Classical Electrodynamics 1,G,None,2599.0,1
177104,Legal Reasoning and Legal Language,U,None,2599.0,1
751704,Mathematical Economics,G,None,2599.0,1
751701,Microeconomic Theory,G,None,2599.0,1
751702,Macroeconomic Theory,G,None,2599.0,1
751727,Economic Project Planning and Evaluation,G,None,2599.0,1
1735,Media Discourse Analysis,G,None,2599.0,1
751734,Derivatives in Financial Economics,G,None,2599.0,1
751744,Entrepreneurial Economics,G,None,2599.0,1
751706,Globalization and World Economy,G,None,2599.0,1
751703,Econometrics,G,None,2599.0,1
751712,Economics and Business Forecasting,G,None,2599.0,1
751716,Applied Econometric Time Series,G,None,2599.0,1
751729,Selected Topics in Economic Theory,G,None,2599.0,1
209707,ISO Management System Standards,G,None,2599.0,1
209771,Production in Industrial Chemistry and Quality Control,G,None,2599.0,1
209773,Industrial Waste Management and Recycling,G,None,2599.0,1
703831,Advanced Theory in Management1,G,None,2599.0,1
709811,Research Design and Theory Development 1,G,None,2599.0,1
709812,Quantitative Research Method 1,G,None,2599.0,1
127718,Research Methodology and Field Studies in Political Science,G,None,2599.0,1
127719,Information Technology Research Method,G,None,2599.0,1
676702,Principle of Social and Behavioral Science in Public Health,G,None,2599.0,1
676704,Research Methodology in Public Health,G,None,2599.0,1
676701,Principles of Epidemiology,G,None,2599.0,1
676700,Public Health Biostatistics,G,None,2599.0,1
676703,Principle of Public Health Administration,G,None,2599.0,1
305772,Clinical Practice Psychiatry 2,G,None,2599.0,1
305734,Clinical Psychiatry,G,None,2599.0,1
217734,Thermodymamics and Kinetics,G,None,2599.0,1
315724,Clinical Practice in Ophthalmology 2,G,None,2599.0,1
315725,Advanced in Ophthalmology,G,None,2599.0,1
324855,Cardiovascular and Interventional Radiology,G,None,2599.0,1
324856,Body Imaging,G,None,2599.0,1
324857,Neuroradiology,G,None,2599.0,1
324858,Pediatric Radiology,G,None,2599.0,1
324865,Applied and Advanced Techniques Radiation Oncology,G,None,2599.0,1
324866,Clinical Radiation Oncology for Radiation Oncologist 2,G,None,2599.0,1
324867,Clinical Radiation Oncology for Radiation Oncologist 3,G,None,2599.0,1
324868,End of Life Care for End Stage Cancer Patients,G,None,2599.0,1
