"9781    ","261430","261335"
"9784    ","261433","261335"
"9786    ","261433","261334"
"9787    ","261433","261335"
"9790    ","261434","261335"
"9792    ","261434","261335"
"9795    ","261435","261335"
"9797    ","261435","261335"
"9798    ","261436","261332"
"9799    ","261436","261332"
"98      ","001341","001231"
"9800    ","261437","261332"
"9803    ","261438","261335"
"9804    ","261439","261331"
"9806    ","261441","261321"
"9807    ","261441","261321"
"9808    ","261442","261320"
"9809    ","261442","261320"
"9812    ","261444","261341"
"9814    ","261444","261342"
"9816    ","261444","261342"
"9817    ","261445","261334"
"9818    ","261446","261361"
"9819    ","261446","261205"
"9821    ","261446","261364"
"9823    ","261447","261335"
"9825    ","261447","261334"
"9826    ","261447","261335"
"9827    ","261448","261342"
"9829    ","261449","261361"
"9830    ","261451","206362"
"9835    ","261452","261205"
"9836    ","261452","261205"
"9837    ","261453","206362"
"9841    ","261454","252301"
"9842    ","261454","252301"
"9845    ","261456","206362"
"9851    ","261461","261361"
"9852    ","261462","261361"
"9863    ","261467","261214"
"9865    ","261467","261313"
"9866    ","261468","261205"
"9867    ","261468","261205"
"9890    ","261476","252211"
"9891    ","261477","261371"
"9892    ","261478","206362"
"9898    ","261492","261491"
"99      ","001342","001230"
"1       ","001101","NONE"
"10013   ","263700","NONE"
"10014   ","263700","NONE"
"10017   ","263702","NONE"
"10018   ","263702","NONE"
"10020   ","263720","NONE"
"10021   ","263720","NONE"
"10022   ","263721","NONE"
"10023   ","263721","NONE"
"10024   ","263722","None"
"10025   ","263722","NONE"
"10026   ","263723","None"
"10037   ","263742","NONE"
"10038   ","263742","NONE"
"10039   ","263743","NONE"
"10040   ","263743","NONE"
"10041   ","263744","NONE"
"10042   ","263744","NONE"
"10050   ","263752","None"
"10051   ","263752","None"
"10053   ","263754","NONE"
"10054   ","263754","NONE"
"10055   ","263755","NONE"
"10056   ","263755","NONE"
"10059   ","263770","NONE"
"10083   ","264701","NONE"
"10084   ","264702","NONE"
"10085   ","264703","NONE"
"10086   ","264704","NONE"
"10087   ","264705","NONE"
"10088   ","264706","NONE"
"10089   ","264707","NONE"
"10090   ","264708","None"
"10091   ","264709","NONE"
"10092   ","264710","NONE"
"10098   ","264759","NONE"
"10099   ","264789","NONE"
"10103   ","265701","NONE"
"10104   ","265702","NONE"
"10105   ","265702","NONE"
"10106   ","265703","NONE"
"10107   ","265704","NONE"
"10108   ","265705","NONE"
"10109   ","265706","NONE"
"10110   ","265707","NONE"
"10111   ","265708","NONE"
"10112   ","265709","NONE"
"10113   ","265710","NONE"
"10114   ","265750","NONE"
"10115   ","265750","NONE"
"10116   ","265791","NONE"
"10119   ","266701","NONE"
"10120   ","266702","NONE"
"10134   ","266791","NONE"
"10148   ","266801","NONE"
"10157   ","267101","NONE"
"10158   ","267102","NONE"
"10159   ","267103","NONE"
"10160   ","267104","NONE"
"10161   ","267110","NONE"
"10162   ","267120","NONE"
"10163   ","267201","NONE"
"10164   ","267310","NONE"
"10165   ","267311","NONE"
"10166   ","267312","NONE"
"10167   ","267313","NONE"
"10168   ","267320","NONE"
"10169   ","267321","NONE"
"10170   ","267322","NONE"
"10171   ","267410","NONE"
"10172   ","267411","NONE"
"10173   ","267412","NONE"
"10174   ","267413","NONE"
"10175   ","267414","NONE"
"10176   ","267415","NONE"
"10177   ","267491","NONE"
"1018    ","013103","NONE"
"10181   ","268721","NONE"
"10182   ","268731","NONE"
"10183   ","268732","NONE"
"10184   ","268741","NONE"
"10185   ","268742","NONE"
"1019    ","013104","NONE"
"10190   ","269101","NONE"
"10192   ","269105","NONE"
"10193   ","269111","None"
"10198   ","269210","NONE"
"1022    ","013201","NONE"
"10230   ","301208","NONE"
"10232   ","301211","NONE"
"10233   ","301212","NONE"
"10237   ","301231","NONE"
"10239   ","301233","NONE"
"10290   ","301802","NONE"
"10300   ","303210","NONE"
"10331   ","303722","NONE"
"10336   ","303731","None"
"10339   ","303742","NONE"
"10341   ","303743","NONE"
"10345   ","303751","NONE"
"10354   ","303791","NONE"
"1036    ","013216","NONE"
"10360   ","303801","NONE"
"10389   ","303891","NONE"
"10390   ","303892","NONE"
"10392   ","303893","NONE"
"10399   ","304101","NONE"
"10402   ","304261","NONE"
"10405   ","304801","None"
"10406   ","304802","None"
"10407   ","304803","None"
"10408   ","304804","None"
"10410   ","305202","NONE"
"10412   ","305203","NONE"
"10416   ","305381","NONE"
"10428   ","305721","NONE"
"10429   ","305722","NONE"
"10430   ","305731","NONE"
"10432   ","305741","NONE"
"10433   ","305751","NONE"
"10434   ","305761","NONE"
"10435   ","305771","NONE"
"10473   ","307491","NONE"
"10477   ","307591","NONE"
"10481   ","307691","NONE"
"10483   ","307721","NONE"
"10484   ","307722","NONE"
"10485   ","307731","NONE"
"10486   ","307732","NONE"
"10487   ","307801","NONE"
"10488   ","307802","NONE"
"10489   ","307803","NONE"
"10490   ","307804","NONE"
"10491   ","307805","NONE"
"10492   ","307806","NONE"
"10493   ","307807","NONE"
"10494   ","307808","NONE"
"10495   ","307809","NONE"
"10496   ","307810","NONE"
"10497   ","307811","NONE"
"10498   ","307820","NONE"
"10499   ","307821","NONE"
"10500   ","307822","NONE"
"10501   ","307823","None"
"10502   ","307824","None"
"10503   ","307825","None"
"10504   ","307920","NONE"
"10505   ","307921","NONE"
"10506   ","307922","None"
"10507   ","307930","NONE"
"10508   ","307931","NONE"
"10518   ","309701","NONE"
"10519   ","309701","NONE"
"10520   ","309711","NONE"
"10521   ","309711","NONE"
"10522   ","309721","NONE"
"10523   ","309722","NONE"
"10525   ","309723","NONE"
"10526   ","309731","NONE"
"10527   ","309731","NONE"
"10529   ","309742","NONE"
"10530   ","309742","NONE"
"10531   ","309751","NONE"
"10532   ","309751","NONE"
"10533   ","309752","NONE"
"10534   ","309752","NONE"
"10535   ","309753","NONE"
"10536   ","309762","NONE"
"10537   ","309762","NONE"
"10538   ","309763","NONE"
"10539   ","309763","NONE"
"10572   ","310721","NONE"
"10573   ","310722","NONE"
"10574   ","310731","NONE"
"10575   ","310731","NONE"
"10576   ","310732","NONE"
"10577   ","310732","NONE"
"10578   ","310733","NONE"
"10579   ","310733","NONE"
"10580   ","310734","NONE"
"10581   ","310734","NONE"
"10582   ","310735","NONE"
"10589   ","310739","NONE"
"10591   ","311211","NONE"
"10640   ","311795","NONE"
"10658   ","312481","NONE"
"10670   ","312701","NONE"
"10671   ","312701","NONE"
"10683   ","312721","NONE"
"10684   ","312722","NONE"
"10688   ","312798","NONE"
"10693   ","312802","NONE"
"10742   ","314701","NONE"
"10743   ","314702","NONE"
"10744   ","314703","NONE"
"10745   ","314704","NONE"
"10746   ","314705","NONE"
"10747   ","314706","NONE"
"10748   ","314707","NONE"
"10749   ","314708","NONE"
"10750   ","314709","NONE"
"10751   ","314710","NONE"
"10752   ","314711","NONE"
"10753   ","314712","NONE"
"10754   ","314713","NONE"
"10755   ","314714","NONE"
"10756   ","314715","NONE"
"10757   ","314716","NONE"
"10758   ","314717","NONE"
"10759   ","314718","NONE"
"10760   ","314719","NONE"
"10761   ","314720","NONE"
"10762   ","314721","NONE"
"10763   ","314722","NONE"
"10764   ","314723","NONE"
"10818   ","315701","NONE"
"10819   ","315702","NONE"
"10820   ","315703","NONE"
"10821   ","315704","NONE"
"10822   ","315705","NONE"
"10823   ","315705","NONE"
"10824   ","315705","NONE"
"10825   ","315706","NONE"
"10826   ","315707","NONE"
"10827   ","315708","NONE"
"10828   ","315709","NONE"
"10829   ","315710","NONE"
"10830   ","315711","NONE"
"10831   ","315712","NONE"
"10832   ","315713","NONE"
"10833   ","315714","NONE"
"10834   ","315715","NONE"
"10835   ","315716","NONE"
"10836   ","315717","NONE"
"10837   ","315718","NONE"
"10838   ","315721","NONE"
"10839   ","315722","NONE"
"10849   ","316721","NONE"
"10850   ","316722","NONE"
"10852   ","316801","NONE"
"10854   ","316803","NONE"
"10856   ","316805","NONE"
"10857   ","316806","NONE"
"10858   ","316807","NONE"
"10860   ","316809","NONE"
"10862   ","316811","NONE"
"10864   ","316813","NONE"
"10865   ","316814","NONE"
"10866   ","316815","NONE"
"10867   ","316816","NONE"
"10868   ","316817","NONE"
"10870   ","316819","NONE"
"10872   ","316831","None"
"10873   ","316832","None"
"10874   ","316833","None"
"10875   ","316834","None"
"10876   ","316835","None"
"10877   ","316836","None"
"10891   ","317391","NONE"
"10904   ","317789","NONE"
"10912   ","317797","NONE"
"10957   ","318395","NONE"
"10958   ","318396","NONE"
"10971   ","318721","NONE"
"10972   ","318722","NONE"
"10974   ","318798","NONE"
"11005   ","318954","NONE"
"11019   ","319701","NONE"
"11020   ","319702","NONE"
"11021   ","319703","NONE"
"11022   ","319704","NONE"
"11023   ","319711","NONE"
"11026   ","319721","NONE"
"11027   ","319722","NONE"
"11028   ","319723","NONE"
"11031   ","319731","NONE"
"11033   ","319741","NONE"
"11035   ","319751","NONE"
"11036   ","319761","NONE"
"11037   ","319771","NONE"
"11038   ","319781","NONE"
"11039   ","319782","NONE"
"11040   ","319783","NONE"
"11041   ","319784","NONE"
"11042   ","319785","NONE"
"11043   ","319786","NONE"
"11044   ","319787","NONE"
"11045   ","319788","NONE"
"11046   ","319789","NONE"
"11047   ","319790","NONE"
"11048   ","319791","NONE"
"11101   ","320774","NONE"
"11115   ","320802","NONE"
"11167   ","321705","None"
"11215   ","322100","NONE"
"11216   ","322200","NONE"
"11217   ","322201","NONE"
"11218   ","322202","NONE"
"11219   ","322203","NONE"
"11220   ","322204","NONE"
"11222   ","322204","NONE"
"11223   ","322205","NONE"
"11224   ","322206","NONE"
"11225   ","322207","NONE"
"11226   ","322208","NONE"
"11227   ","322209","NONE"
"11228   ","322210","NONE"
"11229   ","322211","NONE"
"11230   ","322212","NONE"
"11231   ","322213","NONE"
"11232   ","322214","NONE"
"11233   ","322215","NONE"
"11234   ","322216","NONE"
"11239   ","322300","NONE"
"11240   ","322301","NONE"
"11241   ","322301","NONE"
"11245   ","322304","NONE"
"11246   ","322305","NONE"
"11247   ","322306","NONE"
"11248   ","322307","NONE"
"11249   ","322308","NONE"
"11250   ","322309","NONE"
"11251   ","322310","NONE"
"11252   ","322311","NONE"
"11253   ","322312","NONE"
"11254   ","322313","NONE"
"11255   ","322314","NONE"
"11258   ","322381","NONE"
"11259   ","322382","NONE"
"11260   ","322383","NONE"
"11261   ","322384","NONE"
"11262   ","322385","NONE"
"11263   ","322386","NONE"
"11264   ","322387","NONE"
"11265   ","322388","NONE"
"11266   ","322389","NONE"
"11267   ","322390","NONE"
"11268   ","322391","NONE"
"11269   ","322400","NONE"
"11270   ","322401","NONE"
"11272   ","322402","NONE"
"11273   ","322403","NONE"
"11275   ","322405","NONE"
"11276   ","322406","NONE"
"11277   ","322407","NONE"
"11279   ","322409","NONE"
"11280   ","322410","NONE"
"11281   ","322411","NONE"
"11282   ","322412","NONE"
"11283   ","322413","NONE"
"11284   ","322414","NONE"
"11287   ","322481","NONE"
"11290   ","322485","NONE"
"11291   ","322486","NONE"
"11293   ","322488","NONE"
"11295   ","322490","NONE"
"11303   ","322712","None"
"11304   ","322713","None"
"11309   ","322761","NONE"
"11312   ","322781","NONE"
"11315   ","322881","NONE"
"11317   ","322891","NONE"
"11340   ","323721","NONE"
"11341   ","323722","NONE"
"11342   ","323796","NONE"
"11344   ","323810","NONE"
"11345   ","323820","NONE"
"11346   ","323850","NONE"
"11347   ","323851","NONE"
"11348   ","323870","NONE"
"11349   ","323890","NONE"
"11352   ","323930","NONE"
"11353   ","323940","NONE"
"11354   ","323941","NONE"
"11355   ","323942","NONE"
"11356   ","323960","NONE"
"11357   ","323980","NONE"
"11376   ","324708","None"
"11387   ","324721","NONE"
"11388   ","324722","NONE"
"11389   ","324723","NONE"
"11390   ","324724","NONE"
"11391   ","324725","NONE"
"11392   ","324726","NONE"
"11393   ","324727","None"
"11394   ","324728","None"
"11395   ","324729","None"
"11411   ","324811","NONE"
"11412   ","324812","NONE"
"11413   ","324813","NONE"
